Serotype,Region,Subregion,Country,Admin.level.1,Latitude,Longitude,Animal.type,Species,Report.date
H5N1,Asia,South-Eastern Asia,Indonesia,Sumatera Barat,-0.4723,100.6207,Domestic,Chicken,15/02/2010
H5N1,Asia,South-Eastern Asia,Indonesia,Jambi,-1.178766,103.883783,Domestic,Chicken,16/02/2010
H5N1,Asia,South-Eastern Asia,Indonesia,Jawa Barat,-7.212633,107.79045,Domestic,Chicken,16/02/2010
H5N1,Asia,South-Eastern Asia,Indonesia,Jawa Barat,-6.646433,106.780816,Domestic,Chicken,16/02/2010
H5N1,Asia,South-Eastern Asia,Indonesia,Jawa Barat,-6.85025,106.742416,Domestic,Chicken,16/02/2010
H5N1,Asia,South-Eastern Asia,Indonesia,Jawa Tengah,-7.7424,110.02755,Domestic,Chicken,16/02/2010
H5N1,Asia,South-Eastern Asia,Indonesia,Jawa Timur,-7.6717,111.3245,Domestic,Chicken,16/02/2010
H5N1,Asia,South-Eastern Asia,Indonesia,Jawa Barat,-6.796533,107.930633,Domestic,Chicken,17/02/2010
H5N1,Asia,South-Eastern Asia,Indonesia,Jawa Tengah,-6.869516,109.030933,Domestic,Chicken,17/02/2010
H5N1,Asia,South-Eastern Asia,Indonesia,Jawa Tengah,-7.082933,110.4277,Domestic,Chicken,17/02/2010
H5N1,Asia,South-Eastern Asia,Indonesia,Jawa Tengah,-7.462483,110.126183,Domestic,Chicken,17/02/2010
H5N1,Asia,South-Eastern Asia,Indonesia,Lampung,-5.443916,105.26295,Domestic,Chicken,17/02/2010
H5N1,Asia,South-Eastern Asia,Indonesia,Lampung,-5.14745,105.276316,Domestic,Chicken,17/02/2010
H5N1,Asia,South-Eastern Asia,Indonesia,Lampung,-5.020883,104.061483,Domestic,Chicken,17/02/2010
H5N1,Asia,South-Eastern Asia,Indonesia,Lampung,-5.136366,105.293416,Domestic,Chicken,18/02/2010
H5N1,Asia,South-Eastern Asia,Indonesia,Jawa Timur,-7.109033,111.93245,Domestic,Chicken,19/02/2010
H5N1,Asia,South-Eastern Asia,Indonesia,Jawa Tengah,-7.572233,110.932216,Domestic,Chicken,15/02/2010
H5N1,Asia,South-Eastern Asia,Indonesia,Jawa Tengah,-7.629,110.678416,Domestic,Chicken,15/02/2010
H5N1,Asia,South-Eastern Asia,Indonesia,Jawa Tengah,-7.787766,111.249,Domestic,Chicken,16/02/2010
H5N1,Asia,South-Eastern Asia,Indonesia,Nangroe Aceh Darussalam,4.2351,96.06595,Domestic,Chicken,16/02/2010
H5N1,Asia,South-Eastern Asia,Viet Nam,Nam Dinh,20.3761666,106.1682871,Domestic,Duck,13/02/2010
H5N1,Asia,South-Eastern Asia,Indonesia,Jawa Tengah,-7.22427,110.44009,Domestic,Chicken,13/02/2010
H5N1,Asia,South-Eastern Asia,Indonesia,Jawa Tengah,-7.38455,110.785233,Domestic,Chicken,13/02/2010
H5N1,Asia,South-Eastern Asia,Indonesia,Jawa Tengah,-7.364233,111.1339,Domestic,Chicken,13/02/2010
H5N1,Asia,South-Eastern Asia,Indonesia,Jambi,-1.649533,103.641466,Domestic,Chicken,14/02/2010
H5N1,Asia,South-Eastern Asia,Indonesia,Jawa Tengah,-7.38595,109.67735,Domestic,Chicken,14/02/2010
H5N1,Asia,South-Eastern Asia,Indonesia,Jawa Tengah,-7.7833,110.64605,Domestic,Unspecified Bird,14/02/2010
H5N1,Asia,South-Eastern Asia,Indonesia,Kepulauan-riau,-0.2219,104.6069,Domestic,Chicken,14/02/2010
H5N1,Asia,South-Eastern Asia,Indonesia,Lampung,-5.037466,105.2004,Domestic,Chicken,14/02/2010
H5N1,Asia,South-Eastern Asia,Indonesia,Daerah Istimewa Yogyakarta,-7.927666,110.56545,Domestic,Chicken,16/02/2010
H5N1,Asia,South-Eastern Asia,Indonesia,Daerah Istimewa Yogyakarta,-7.987983,110.545916,Domestic,Chicken,18/02/2010
H5N1,Asia,Southern Asia,Bangladesh,Chittagong,21.48174,92.10782,Domestic,Chicken,12/02/2010
H5N1,Asia,Southern Asia,Bangladesh,Chittagong,21.48174,92.10782,Domestic,Chicken,12/02/2010
H5N1,Asia,South-Eastern Asia,Viet Nam,Ca Mau,9.147541,104.999402,Domestic,Duck,25/02/2010
H5N1,Asia,South-Eastern Asia,Indonesia,Banten,-6.01685,106.28425,Domestic,Unspecified Bird,12/02/2010
H5N1,Asia,South-Eastern Asia,Indonesia,Jawa Timur,-7.6191,111.516016,Domestic,Chicken,12/02/2010
H5N1,Asia,South-Eastern Asia,Indonesia,Jawa Timur,-7.191483,112.350816,Domestic,Chicken,13/02/2010
H5N1,Asia,South-Eastern Asia,Indonesia,Jawa Tengah,-7.608083,110.87165,Domestic,Unspecified Bird,14/02/2010
H5N1,Asia,South-Eastern Asia,Indonesia,Jawa Timur,-7.7881,111.499416,Domestic,Chicken,14/02/2010
H5N1,Asia,South-Eastern Asia,Indonesia,Lampung,-5.156633,105.30215,Domestic,Chicken,15/02/2010
H5N1,Asia,South-Eastern Asia,Indonesia,Lampung,-4.938816,105.225483,Domestic,Chicken,15/02/2010
H5N1,Asia,South-Eastern Asia,Indonesia,Sumatera Barat,-0.23615,100.407166,Domestic,Chicken,15/02/2010
H5N1,Asia,South-Eastern Asia,Indonesia,Lampung,-5.62475,105.524366,Domestic,Chicken,17/02/2010
H5N1,Asia,South-Eastern Asia,Indonesia,Lampung,-5.417733,104.73795,Domestic,Chicken,18/02/2010
H5N1,Asia,South-Eastern Asia,Indonesia,Lampung,-5.1186,105.317366,Domestic,Chicken,19/02/2010
H5N1,Asia,South-Eastern Asia,Viet Nam,Soc Trang,9.469316,105.989535,Domestic,Duck,13/02/2010
H5N1,Asia,South-Eastern Asia,Indonesia,Jawa Tengah,-7.48195,111.03175,Domestic,Chicken,11/02/2010
H5N1,Asia,South-Eastern Asia,Indonesia,Jawa Tengah,-7.472566,111.101233,Domestic,Chicken,11/02/2010
H5N1,Asia,South-Eastern Asia,Indonesia,Jawa Tengah,-7.447216,110.965866,Domestic,Chicken,11/02/2010
H5N1,Asia,South-Eastern Asia,Indonesia,Jawa Timur,-7.48245,112.45345,Domestic,Chicken,11/02/2010
H5N1,Asia,South-Eastern Asia,Indonesia,Jawa Tengah,-7.5797,110.621066,Domestic,Chicken,12/02/2010
H5N1,Asia,South-Eastern Asia,Indonesia,Riau,-0.560216,101.557416,Domestic,Chicken,12/02/2010
H5N1,Asia,South-Eastern Asia,Indonesia,Sumatera Barat,-0.544116,100.824483,Domestic,Chicken,12/02/2010
H5N1,Asia,South-Eastern Asia,Indonesia,Jawa Timur,-7.654133,111.311216,Domestic,Chicken,13/02/2010
H5N1,Asia,South-Eastern Asia,Indonesia,Lampung,-4.863466,104.928433,Domestic,Chicken,14/02/2010
H5N1,Asia,South-Eastern Asia,Indonesia,Lampung,-5.29345,104.763466,Domestic,Chicken,14/02/2010
H5N1,Asia,South-Eastern Asia,Indonesia,Lampung,-5.425866,104.72775,Domestic,Chicken,14/02/2010
H5N1,Asia,South-Eastern Asia,Indonesia,Lampung,-5.609783,105.6637,Domestic,Chicken,15/02/2010
H5N1,Asia,South-Eastern Asia,Indonesia,Jawa Barat,-6.57355,107.767883,Domestic,Chicken,10/02/2010
H5N1,Asia,South-Eastern Asia,Indonesia,Jawa Timur,-7.643633,111.51135,Domestic,Chicken,10/02/2010
H5N1,Asia,South-Eastern Asia,Indonesia,Bangka Belitung,-2.744033,107.647716,Domestic,Chicken,10/02/2010
H5N1,Asia,South-Eastern Asia,Indonesia,Jawa Tengah,-6.6953,111.2811,Domestic,Chicken,11/02/2010
H5N1,Asia,South-Eastern Asia,Indonesia,Banten,-5.979283,106.014433,Domestic,Chicken,12/02/2010
H5N1,Asia,South-Eastern Asia,Indonesia,Jawa Barat,-6.44545,108.2898,Domestic,Chicken,12/02/2010
H5N1,Asia,South-Eastern Asia,Indonesia,Jawa Tengah,-7.291633,110.4044,Domestic,Chicken,12/02/2010
H5N1,Asia,South-Eastern Asia,Indonesia,Jawa Timur,-7.587866,112.1017,Domestic,Chicken,12/02/2010
H5N1,Asia,South-Eastern Asia,Indonesia,Lampung,-5.769516,105.697666,Domestic,Chicken,12/02/2010
H5N1,Asia,South-Eastern Asia,Indonesia,Daerah Istimewa Yogyakarta,-7.870333,110.622533,Domestic,Chicken,13/02/2010
H5N1,Asia,South-Eastern Asia,Indonesia,Lampung,-5.4001,105.245316,Domestic,Chicken,15/02/2010
H5N1,Asia,South-Eastern Asia,Myanmar,Rakhine,20.8166667,92.3666667,Domestic,Chicken,19/02/2010
H5N1,Asia,South-Eastern Asia,Indonesia,Jambi,-1.70195,103.263916,Domestic,Chicken,10/02/2010
H5N1,Asia,South-Eastern Asia,Indonesia,Jawa Timur,-7.75375,111.5242,Domestic,Chicken,10/02/2010
H5N1,Asia,South-Eastern Asia,Indonesia,Jawa Timur,-7.259816,112.7907,Domestic,Chicken,10/02/2010
H5N1,Asia,South-Eastern Asia,Indonesia,Lampung,-4.840483,104.549366,Domestic,Chicken,10/02/2010
H5N1,Asia,South-Eastern Asia,Indonesia,Jawa Barat,-6.372016,108.065783,Domestic,Chicken,11/02/2010
H5N1,Asia,South-Eastern Asia,Indonesia,Jawa Barat,-6.777416,108.34825,Domestic,Chicken,11/02/2010
H5N1,Asia,South-Eastern Asia,Indonesia,Jawa Tengah,-7.46365,110.1128,Domestic,Chicken,11/02/2010
H5N1,Asia,South-Eastern Asia,Indonesia,Bangka Belitung,-2.1115,106.07715,Domestic,Chicken,11/02/2010
H5N1,Asia,South-Eastern Asia,Indonesia,Jawa Barat,-6.781366,107.925016,Domestic,Chicken,12/02/2010
H5N1,Asia,South-Eastern Asia,Indonesia,Bangka Belitung,-2.130666,106.109733,Domestic,Chicken,12/02/2010
H5N1,Asia,South-Eastern Asia,Indonesia,Lampung,-5.1127,105.3843,Domestic,Chicken,12/02/2010
H5N1,Asia,South-Eastern Asia,Indonesia,Jawa Tengah,-7.201666,110.595066,Domestic,Chicken,14/02/2010
H5N1,Asia,Southern Asia,Bangladesh,Chittagong,21.4817448,92.1078186,Domestic,Chicken,11/02/2010
H5N1,Asia,South-Eastern Asia,Indonesia,Jawa Barat,-6.7313,108.525416,Domestic,Chicken,8/02/2010
H5N1,Asia,South-Eastern Asia,Indonesia,Jawa Barat,-6.7907,108.505233,Domestic,Chicken,8/02/2010
H5N1,Asia,South-Eastern Asia,Indonesia,Jawa Barat,-6.4842,108.372316,Domestic,Chicken,9/02/2010
H5N1,Asia,South-Eastern Asia,Indonesia,Jawa Tengah,-7.0444,110.540833,Domestic,Chicken,9/02/2010
H5N1,Asia,South-Eastern Asia,Indonesia,Jawa Tengah,-7.947433,111.112666,Domestic,Chicken,9/02/2010
H5N1,Asia,South-Eastern Asia,Indonesia,Lampung,-5.317133,105.2867,Domestic,Chicken,9/02/2010
H5N1,Asia,South-Eastern Asia,Indonesia,Lampung,-5.742216,105.670366,Domestic,Chicken,9/02/2010
H5N1,Asia,South-Eastern Asia,Indonesia,Lampung,-4.982583,105.489066,Domestic,Chicken,9/02/2010
H5N1,Asia,South-Eastern Asia,Indonesia,Lampung,-5.484566,104.687983,Domestic,Chicken,9/02/2010
H5N1,Asia,South-Eastern Asia,Indonesia,Jawa Barat,-6.85605,107.543483,Domestic,Chicken,10/02/2010
H5N1,Asia,South-Eastern Asia,Indonesia,Jawa Tengah,-7.359466,109.471083,Domestic,Chicken,10/02/2010
H5N1,Asia,South-Eastern Asia,Indonesia,Jawa Tengah,-7.205416,110.437466,Domestic,Chicken,10/02/2010
H5N1,Asia,South-Eastern Asia,Indonesia,Lampung,-5.097116,105.324416,Domestic,Chicken,10/02/2010
H5N1,Asia,South-Eastern Asia,Indonesia,Jawa Timur,-6.889433,111.664,Domestic,Unspecified Bird,12/02/2010
H5N1,Asia,South-Eastern Asia,Indonesia,Jawa Barat,-7.0431,108.62875,Domestic,Chicken,14/02/2010
H5N1,Asia,South-Eastern Asia,Indonesia,Sumatera Selatan,-4.204433,104.274233,Domestic,Chicken,15/02/2010
H5N1,Asia,South-Eastern Asia,Viet Nam,Ha Tinh,18.329,105.993,Domestic,Unspecified Bird,9/02/2010
H5N1,Asia,South-Eastern Asia,Viet Nam,Ha Tinh,18.329,105.993,Domestic,Duck,9/02/2010
H5N1,Asia,South-Eastern Asia,Viet Nam,Ha Tinh,18.329,105.993,Domestic,Chicken,9/02/2010
H5N1,Asia,South-Eastern Asia,Indonesia,Bangka Belitung,-1.665583,105.5114,Domestic,Chicken,8/02/2010
H5N1,Asia,South-Eastern Asia,Indonesia,Sumatera Barat,-1.253083,100.5196,Domestic,Chicken,8/02/2010
H5N1,Asia,South-Eastern Asia,Indonesia,Jawa Barat,-6.352833,108.246166,Domestic,Chicken,9/02/2010
H5N1,Asia,South-Eastern Asia,Indonesia,Jawa Barat,-6.563116,107.890233,Domestic,Chicken,9/02/2010
H5N1,Asia,South-Eastern Asia,Indonesia,Jawa Barat,-6.950183,108.237583,Domestic,Chicken,9/02/2010
H5N1,Asia,South-Eastern Asia,Indonesia,Jawa Tengah,-7.387816,110.488116,Domestic,Chicken,9/02/2010
H5N1,Asia,South-Eastern Asia,Indonesia,Jawa Timur,-7.780316,111.58165,Domestic,Chicken,9/02/2010
H5N1,Asia,South-Eastern Asia,Indonesia,Bangka Belitung,-2.207316,106.145683,Domestic,Chicken,9/02/2010
H5N1,Asia,South-Eastern Asia,Indonesia,Jawa Tengah,-6.810216,111.380316,Domestic,Chicken,13/02/2010
H5N1,Asia,South-Eastern Asia,Indonesia,Lampung,-5.39955,105.20945,Domestic,Chicken,13/02/2010
H5N1,Asia,South-Eastern Asia,Indonesia,Banten,-6.222933,106.205783,Domestic,Chicken,6/02/2010
H5N1,Asia,South-Eastern Asia,Indonesia,Jawa Tengah,-7.4553,109.287366,Domestic,Chicken,6/02/2010
H5N1,Asia,South-Eastern Asia,Indonesia,Bangka Belitung,-1.6774,105.50655,Domestic,Chicken,6/02/2010
H5N1,Asia,South-Eastern Asia,Indonesia,Jawa Tengah,-7.391916,109.88075,Domestic,Chicken,7/02/2010
H5N1,Asia,South-Eastern Asia,Indonesia,Jawa Timur,-7.223016,112.786316,Domestic,Chicken,7/02/2010
H5N1,Asia,South-Eastern Asia,Indonesia,Jawa Tengah,-7.419366,110.11305,Domestic,Chicken,8/02/2010
H5N1,Asia,South-Eastern Asia,Indonesia,Jawa Tengah,-6.784083,111.362116,Domestic,Chicken,8/02/2010
H5N1,Asia,South-Eastern Asia,Indonesia,Bangka Belitung,-2.136066,106.138766,Domestic,Chicken,8/02/2010
H5N1,Asia,South-Eastern Asia,Indonesia,Lampung,-5.004433,104.037583,Domestic,Chicken,8/02/2010
H5N1,Asia,South-Eastern Asia,Indonesia,Jawa Barat,-6.77505,107.932,Domestic,Chicken,9/02/2010
H5N1,Asia,South-Eastern Asia,Indonesia,Lampung,-5.43285,105.327366,Domestic,Chicken,9/02/2010
H5N1,Asia,South-Eastern Asia,Indonesia,Jawa Tengah,-7.235883,110.607383,Domestic,Chicken,11/02/2010
H5N1,Asia,South-Eastern Asia,Indonesia,Lampung,-5.075766,105.309433,Domestic,Chicken,11/02/2010
H5N1,Asia,South-Eastern Asia,Indonesia,Jawa Tengah,-6.703516,111.334116,Domestic,Chicken,5/02/2010
H5N1,Asia,South-Eastern Asia,Indonesia,Jawa Timur,-7.71475,111.534766,Domestic,Chicken,5/02/2010
H5N1,Asia,South-Eastern Asia,Indonesia,Jawa Barat,-6.81395,107.496166,Domestic,Chicken,6/02/2010
H5N1,Asia,South-Eastern Asia,Indonesia,Jawa Tengah,-7.751083,111.020833,Domestic,Chicken,6/02/2010
H5N1,Asia,South-Eastern Asia,Indonesia,Jawa Tengah,-7.677783,110.101633,Domestic,Chicken,6/02/2010
H5N1,Asia,South-Eastern Asia,Indonesia,Jawa Timur,-7.163516,113.519716,Domestic,Unspecified Bird,6/02/2010
H5N1,Asia,South-Eastern Asia,Indonesia,Sumatera Barat,-0.538066,100.829733,Domestic,Chicken,6/02/2010
H5N1,Asia,South-Eastern Asia,Indonesia,Jawa Tengah,-7.40675,109.984,Domestic,Chicken,7/02/2010
H5N1,Asia,South-Eastern Asia,Indonesia,Lampung,-4.73925,104.539383,Domestic,Chicken,7/02/2010
H5N1,Asia,South-Eastern Asia,Indonesia,Jawa Tengah,-6.9217,110.58415,Domestic,Chicken,9/02/2010
H5N1,Asia,South-Eastern Asia,Indonesia,Lampung,-4.6452,104.742133,Domestic,Chicken,9/02/2010
H5N1,Asia,South-Eastern Asia,Indonesia,Jawa Barat,-6.986766,108.432733,Domestic,Chicken,10/02/2010
H5N1,Asia,South-Eastern Asia,Indonesia,Jawa Tengah,-7.680983,110.605466,Domestic,Chicken,10/02/2010
H5N1,Asia,South-Eastern Asia,Indonesia,Jawa Timur,-6.913766,112.055583,Domestic,Chicken,12/02/2010
H5N1,Asia,South-Eastern Asia,Viet Nam,Ca Mau,9.231,105.185,Domestic,Duck,5/02/2010
H5N1,Asia,South-Eastern Asia,Viet Nam,Ca Mau,9.231,105.185,Domestic,Chicken,5/02/2010
H5N1,Asia,South-Eastern Asia,Viet Nam,Ca Mau,9.231,105.185,Domestic,Muscovy Duck:cairina Moschata(Anatidae),5/02/2010
H5N1,Asia,Southern Asia,Bangladesh,Rajshahi,24.7957993,89.3145294,Domestic,Chicken,11/02/2010
H5N1,Asia,South-Eastern Asia,Indonesia,Jawa Barat,-6.758916,108.481383,Domestic,Chicken,4/02/2010
H5N1,Asia,South-Eastern Asia,Indonesia,Bangka Belitung,-2.742233,107.660233,Domestic,Chicken,4/02/2010
H5N1,Asia,South-Eastern Asia,Indonesia,Jawa Barat,-6.1983,107.190066,Domestic,Unspecified Bird,5/02/2010
H5N1,Asia,South-Eastern Asia,Indonesia,Jawa Tengah,-7.4358,109.9249,Domestic,Chicken,5/02/2010
H5N1,Asia,South-Eastern Asia,Indonesia,Jawa Barat,-6.3546,108.3685,Domestic,Chicken,6/02/2010
H5N1,Asia,South-Eastern Asia,Indonesia,Jawa Timur,-7.849583,111.459616,Domestic,Chicken,6/02/2010
H5N1,Asia,South-Eastern Asia,Indonesia,Riau,0.45085,101.365366,Domestic,Chicken,7/02/2010
H5N1,Asia,South-Eastern Asia,Indonesia,Lampung,-5.223266,105.54275,Domestic,Chicken,8/02/2010
H5N1,Asia,South-Eastern Asia,Indonesia,Sumatera Selatan,-4.12335,104.172116,Domestic,Chicken,8/02/2010
H5N1,Asia,South-Eastern Asia,Indonesia,Lampung,-5.094583,105.283566,Domestic,Unspecified Bird,9/02/2010
H5N1,Asia,South-Eastern Asia,Indonesia,Jawa Tengah,-7.530166,110.753166,Domestic,Chicken,3/02/2010
H5N1,Asia,South-Eastern Asia,Indonesia,Jawa Timur,-7.152666,112.0496,Domestic,Chicken,3/02/2010
H5N1,Asia,South-Eastern Asia,Indonesia,Jawa Timur,-7.185466,111.9144,Domestic,Chicken,3/02/2010
H5N1,Asia,South-Eastern Asia,Indonesia,Jawa Timur,-7.60785,111.543733,Domestic,Chicken,3/02/2010
H5N1,Asia,South-Eastern Asia,Indonesia,Nangroe Aceh Darussalam,4.49405,97.963666,Domestic,Chicken,3/02/2010
H5N1,Asia,South-Eastern Asia,Indonesia,Sumatera Barat,-0.2924,100.387483,Domestic,Chicken,3/02/2010
H5N1,Asia,South-Eastern Asia,Indonesia,Jawa Barat,-6.45005,108.3425,Domestic,Chicken,4/02/2010
H5N1,Asia,South-Eastern Asia,Indonesia,Jawa Tengah,-7.013016,110.553516,Domestic,Chicken,4/02/2010
H5N1,Asia,South-Eastern Asia,Indonesia,Jawa Timur,-7.625533,111.482016,Domestic,Chicken,4/02/2010
H5N1,Asia,South-Eastern Asia,Indonesia,Jawa Timur,-8.186,112.012083,Domestic,Chicken,4/02/2010
H5N1,Asia,South-Eastern Asia,Indonesia,Lampung,-5.147433,105.276366,Domestic,Chicken,4/02/2010
H5N1,Asia,South-Eastern Asia,Indonesia,Lampung,-5.054483,105.3561,Domestic,Chicken,4/02/2010
H5N1,Asia,South-Eastern Asia,Indonesia,Lampung,-5.06335,105.528866,Domestic,Chicken,4/02/2010
H5N1,Asia,South-Eastern Asia,Indonesia,Sumatera Barat,-1.304766,100.512583,Domestic,Chicken,4/02/2010
H5N1,Asia,South-Eastern Asia,Indonesia,Jawa Tengah,-6.849333,109.112783,Domestic,Chicken,5/02/2010
H5N1,Asia,South-Eastern Asia,Indonesia,Jawa Tengah,-7.4374,110.12845,Domestic,Chicken,5/02/2010
H5N1,Asia,South-Eastern Asia,Indonesia,Daerah Istimewa Yogyakarta,-7.887566,110.618466,Domestic,Chicken,6/02/2010
H5N1,Asia,South-Eastern Asia,Indonesia,Jawa Tengah,-7.380166,110.472883,Domestic,Chicken,6/02/2010
H5N1,Asia,South-Eastern Asia,Indonesia,Jawa Timur,-7.589266,111.39875,Domestic,Chicken,6/02/2010
H5N1,Asia,South-Eastern Asia,Indonesia,Jawa Tengah,-6.951783,110.59485,Domestic,Chicken,7/02/2010
H5N1,Asia,South-Eastern Asia,Indonesia,Bangka Belitung,-2.09045,106.1114,Domestic,Chicken,8/02/2010
H5N1,Asia,South-Eastern Asia,Myanmar,Yangon,17.0184,96.0556,Domestic,Chicken,5/02/2010
H5N1,Asia,South-Eastern Asia,Viet Nam,Kon Tum,14.666,107.584,Domestic,Duck,6/02/2010
H5N1,Asia,South-Eastern Asia,Indonesia,Jawa Barat,-6.579783,107.781566,Domestic,Chicken,2/02/2010
H5N1,Asia,South-Eastern Asia,Indonesia,Jawa Tengah,-6.706183,111.37155,Domestic,Chicken,3/02/2010
H5N1,Asia,South-Eastern Asia,Indonesia,Jawa Timur,-7.090466,112.424883,Domestic,Chicken,3/02/2010
H5N1,Asia,South-Eastern Asia,Indonesia,Lampung,-5.324333,105.200166,Domestic,Chicken,3/02/2010
H5N1,Asia,South-Eastern Asia,Indonesia,Lampung,-5.298866,105.562066,Domestic,Chicken,3/02/2010
H5N1,Asia,South-Eastern Asia,Indonesia,Riau,0.916516,100.394483,Domestic,Unspecified Bird,3/02/2010
H5N1,Asia,South-Eastern Asia,Indonesia,Sumatera Utara,3.18962,98.82484,Domestic,Chicken,3/02/2010
H5N1,Asia,South-Eastern Asia,Indonesia,Daerah Istimewa Yogyakarta,-7.672066,110.1693,Domestic,Chicken,4/02/2010
H5N1,Asia,South-Eastern Asia,Indonesia,Jawa Tengah,-7.301366,110.48795,Domestic,Chicken,4/02/2010
H5N1,Asia,South-Eastern Asia,Indonesia,Lampung,-5.081566,105.332016,Domestic,Chicken,4/02/2010
H5N1,Asia,South-Eastern Asia,Indonesia,Lampung,-4.8864,105.219216,Domestic,Chicken,4/02/2010
H5N1,Asia,South-Eastern Asia,Indonesia,Lampung,-5.256066,105.522116,Domestic,Chicken,4/02/2010
H5N1,Asia,Southern Asia,Bangladesh,Dhaka,23.87414,90.27284,Domestic,Chicken,3/02/2010
H5N1,Asia,South-Eastern Asia,Viet Nam,Quang Tri,16.862,107.169,Domestic,Duck,8/02/2010
H5N1,Asia,South-Eastern Asia,Indonesia,Jawa Tengah,-7.322816,109.381733,Domestic,Chicken,1/02/2010
H5N1,Asia,South-Eastern Asia,Indonesia,Jawa Barat,-6.931833,108.60855,Domestic,Chicken,2/02/2010
H5N1,Asia,South-Eastern Asia,Indonesia,Jawa Barat,-6.962833,106.79165,Domestic,Chicken,2/02/2010
H5N1,Asia,South-Eastern Asia,Indonesia,Jawa Tengah,-6.72215,111.179016,Domestic,Chicken,2/02/2010
H5N1,Asia,South-Eastern Asia,Indonesia,Jawa Tengah,-7.236366,110.592716,Domestic,Chicken,2/02/2010
H5N1,Asia,South-Eastern Asia,Indonesia,Jawa Tengah,-7.38045,111.0746,Domestic,Chicken,2/02/2010
H5N1,Asia,South-Eastern Asia,Indonesia,Jawa Timur,-7.176383,112.272883,Domestic,Chicken,2/02/2010
H5N1,Asia,South-Eastern Asia,Indonesia,Lampung,-5.342633,105.2146,Domestic,Chicken,2/02/2010
H5N1,Asia,South-Eastern Asia,Indonesia,Jawa Barat,-7.057,107.558983,Domestic,Chicken,3/02/2010
H5N1,Asia,South-Eastern Asia,Indonesia,Jawa Barat,-6.59385,108.4218,Domestic,Chicken,3/02/2010
H5N1,Asia,South-Eastern Asia,Indonesia,Jawa Barat,-6.862483,107.5471,Domestic,Chicken,3/02/2010
H5N1,Asia,South-Eastern Asia,Indonesia,Jawa Barat,-6.98905,108.496966,Domestic,Chicken,3/02/2010
H5N1,Asia,South-Eastern Asia,Indonesia,Jawa Tengah,-7.392466,109.1758,Domestic,Chicken,3/02/2010
H5N1,Asia,South-Eastern Asia,Indonesia,Riau,1.632216,101.5684,Domestic,Chicken,3/02/2010
H5N1,Asia,South-Eastern Asia,Indonesia,Lampung,-5.00949,105.301066,Domestic,Chicken,4/02/2010
H5N1,Asia,South-Eastern Asia,Indonesia,Lampung,-5.470566,104.998383,Domestic,Chicken,4/02/2010
H5N1,Asia,South-Eastern Asia,Indonesia,Banten,-6.165816,106.225716,Domestic,Chicken,5/02/2010
H5N1,Asia,South-Eastern Asia,Indonesia,Daerah Istimewa Yogyakarta,-7.97595,110.6108,Domestic,Chicken,5/02/2010
H5N1,Asia,South-Eastern Asia,Indonesia,Jawa Tengah,-6.726966,111.33155,Domestic,Chicken,5/02/2010
H5N1,Asia,South-Eastern Asia,Indonesia,Sumatera Barat,-0.681866,100.7709,Domestic,Chicken,5/02/2010
H5N1,Asia,South-Eastern Asia,Indonesia,Sumatera Utara,2.270321,99.259126,Domestic,Chicken,5/02/2010
H5N1,Asia,South-Eastern Asia,Indonesia,Jawa Barat,-6.674966,107.884966,Domestic,Chicken,6/02/2010
H5N1,Asia,South-Eastern Asia,Indonesia,Lampung,-5.599216,105.148533,Domestic,Chicken,12/02/2010
H5N1,Asia,South-Eastern Asia,Indonesia,Lampung,-5.141183,105.300066,Domestic,Chicken,1/02/2010
H5N1,Asia,South-Eastern Asia,Indonesia,Lampung,-5.34,105.293583,Domestic,Chicken,1/02/2010
H5N1,Asia,South-Eastern Asia,Indonesia,Jawa Tengah,-7.395566,110.2863,Domestic,Chicken,2/02/2010
H5N1,Asia,South-Eastern Asia,Indonesia,Jawa Tengah,-7.298183,110.4032,Domestic,Chicken,2/02/2010
H5N1,Asia,South-Eastern Asia,Indonesia,Jawa Timur,-7.769566,111.418683,Domestic,Chicken,2/02/2010
H5N1,Asia,South-Eastern Asia,Indonesia,Jawa Timur,-7.188916,113.51245,Domestic,Unspecified Bird,2/02/2010
H5N1,Asia,South-Eastern Asia,Indonesia,Lampung,-5.141183,105.300066,Domestic,Chicken,5/02/2010
H5N1,Asia,Southern Asia,India,West Bengal,24.0333,87.9833,Domestic,Unspecified Bird,30/01/2010
H5N1,Asia,South-Eastern Asia,Indonesia,Sumatera Barat,-0.658305,100.157239,Domestic,Chicken,31/01/2010
H5N1,Asia,South-Eastern Asia,Indonesia,Banten,-6.342333,106.69255,Domestic,Chicken,1/02/2010
H5N1,Asia,South-Eastern Asia,Indonesia,Jawa Barat,-6.425433,108.007283,Domestic,Chicken,1/02/2010
H5N1,Asia,South-Eastern Asia,Indonesia,Jawa Barat,-6.316133,108.031803,Domestic,Chicken,1/02/2010
H5N1,Asia,South-Eastern Asia,Indonesia,Jawa Tengah,-7.373033,109.69345,Domestic,Chicken,1/02/2010
H5N1,Asia,South-Eastern Asia,Indonesia,Jawa Tengah,-6.961683,110.71975,Domestic,Chicken,3/02/2010
